system:index,countyears,cropland_mode,first,longitude,system:indexviejuno,.geo
2013_818,9.0,24.0,4,-100.98487623228752,29045.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9848762,35.4435236]}"
2013_1026,6.0,24.0,24,-100.68304229682336,36457.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.6830423,36.3635781]}"
2013_1144,7.0,24.0,61,-100.76092623195652,40781.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7609262,36.4050803]}"
2013_999,8.0,24.0,24,-100.76065673737129,35656.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7606567,36.4013074]}"
2013_631,8.0,24.0,24,-100.85120691801053,22416.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8512069,36.3719325]}"
2013_865,8.0,24.0,24,-100.8975599866711,31504.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.89756,36.4231364]}"
2013_716,10.0,24.0,24,-100.95226738747398,25412.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9522674,36.317764]}"
2013_1168,5.0,24.0,24,-100.89809897584158,41474.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.898099,36.1601097]}"
2013_817,7.0,24.0,24,-100.99026612399224,28936.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9902661,36.2520074]}"
2013_36,6.0,24.0,1,-101.15735276683847,1373.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1573528,36.2296393]}"
2013_1845,6.0,24.0,24,-101.13606269460483,66232.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1360627,36.1436705]}"
2013_763,10.0,24.0,24,-101.31258164793432,27175.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.3125816,36.1398976]}"
2013_1928,8.0,24.0,24,-101.25490980669385,69502.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2549098,36.1749319]}"
2013_1868,7.0,24.0,24,-101.1673240664922,67250.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1673241,36.194605]}"
2013_1973,10.0,24.0,24,-101.17325294736739,71280.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1732529,36.2123917]}"
2013_1943,10.0,24.0,24,-101.1794513228278,70042.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1794513,36.2277529]}"
2013_906,5.0,24.0,24,-101.20505330842522,32964.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2050533,36.3622306]}"
2013_1795,9.0,24.0,24,-101.12501341661016,64560.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1250134,36.3358202]}"
2013_1494,9.0,24.0,24,-101.1012978931094,53741.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1012979,36.2870417]}"
2013_905,7.0,24.0,24,-101.11369464403026,32886.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1136946,36.321537]}"
2013_1239,5.0,24.0,4,-101.09536901223422,44683.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.095369,36.3447135]}"
2013_1477,6.0,24.0,4,-101.02826486051049,53247.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.0282649,36.2754534]}"
2013_910,5.0,24.0,61,-101.27512190058654,33315.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2751219,36.6422355]}"
2013_1177,8.0,24.0,24,-101.15304085347469,42106.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1530409,36.7462604]}"
2013_899,9.0,24.0,24,-101.0719229833187,32743.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.071923,36.7621606]}"
2013_1264,6.0,24.0,4,-101.15843074517942,45504.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1584307,36.6381931]}"
2013_1731,6.0,24.0,24,-100.97598291097474,61645.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9759829,36.7454519]}"
2013_1699,6.0,24.0,1,-100.78302478794586,60419.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7830248,36.620137]}"
2013_60,5.0,24.0,61,-100.78059933667873,2081.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7805993,36.6066622]}"
2013_1276,5.0,24.0,61,-100.75284139439945,45916.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7528414,36.6142081]}"
2013_56,5.0,24.0,24,-100.79596052803718,2001.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7959605,36.5492599]}"
2013_1524,5.0,24.0,24,-100.77305348829213,54693.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7730535,36.5471039]}"
2013_1365,7.0,24.0,24,-100.67926937263006,48987.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.6792694,36.5010204]}"
2013_190,8.0,24.0,24,-100.63102984187285,6311.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.6310298,36.4983254]}"
2013_726,5.0,24.0,24,-100.708913777006,25934.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7089138,36.6549018]}"
2013_845,6.0,24.0,24,-100.76712460741695,30601.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7671246,36.6390016]}"
2013_369,8.0,24.0,61,-100.74583453518332,13006.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7458345,36.744374]}"
2013_1820,6.0,24.0,61,-100.87869536570459,65379.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8786954,36.8128256]}"
2013_675,5.0,24.0,24,-100.92693489646182,23936.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9269349,36.8214494]}"
2013_1244,5.0,24.0,24,-100.89324807330733,44852.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8932481,36.8893621]}"
2013_232,6.0,24.0,24,-100.90510583505771,8022.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9051058,36.9702104]}"
2013_678,8.0,24.0,24,-100.69651702608515,23980.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.696517,37.0480944]}"
2013_211,5.0,24.0,61,-100.71322569036978,7195.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7132257,37.4906045]}"
2013_272,5.0,24.0,24,-100.79434356052577,9432.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7943436,37.4345496]}"
2013_461,5.0,24.0,24,-100.97894735141233,16578.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9789474,37.4550312]}"
2013_1681,5.0,24.0,24,-101.07300096165964,60007.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.073001,37.2491373]}"
2013_1653,6.0,24.0,24,-101.2823982543879,58797.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2823983,37.2841716]}"
2013_1767,5.0,24.0,24,-101.2508673879153,63362.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2508674,37.040279]}"
2013_825,5.0,24.0,4,-101.1109996981779,29377.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1109997,36.9572747]}"
2013_1055,5.0,24.0,24,-100.99808146696408,37601.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9980815,36.8688805]}"
2013_327,5.0,24.0,176,-101.21313814598228,11594.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2131381,36.791805]}"
2013_1117,5.0,24.0,24,-101.23658417489781,39472.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2365842,36.9063402]}"
2013_634,7.0,24.0,24,-101.40798273110781,22504.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4079827,36.916042]}"
2013_197,6.0,24.0,24,-101.3500413952821,6475.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.3500414,37.091483]}"
2013_209,5.0,24.0,1,-101.56914049307886,7148.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.5691405,36.9920395]}"
2013_313,6.0,24.0,24,-101.68637063765645,11072.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6863706,36.9227794]}"
2013_1170,8.0,24.0,24,-102.05692569235576,41749.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0569257,36.7713234]}"
2013_812,8.0,24.0,24,-102.04803237104298,28668.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0480324,36.8335767]}"
2013_1067,6.0,24.0,24,-101.96907045756886,37976.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.9690705,36.7842592]}"
2013_333,7.0,24.0,24,-101.89468995204378,11722.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.89469,36.9572747]}"
2013_1523,7.0,24.0,24,-101.74889338143117,54677.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.7488934,36.8842417]}"
2013_208,7.0,24.0,24,-102.00868616159853,7042.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0086862,37.1871536]}"
2013_1633,5.0,24.0,24,-102.02135240710463,58063.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0213524,37.166672]}"
2013_1679,6.0,24.0,4,-101.82866377866098,59899.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.8286638,37.2278473]}"
2013_1556,5.0,24.0,24,-101.76102063776679,55706.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.7610206,37.3510063]}"
2013_464,5.0,24.0,61,-101.67505186507655,16640.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6750519,37.3976288]}"
2013_1522,5.0,24.0,61,-101.61414608881324,54674.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6141461,37.3976288]}"
2013_1566,5.0,1.0,1,-101.35138886820829,56219.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.3513889,37.2981853]}"
2013_273,5.0,24.0,24,-101.46484608859258,9450.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4648461,37.4488328]}"
2013_155,6.0,24.0,24,-101.52170944607735,5449.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.5217094,37.4507193]}"
2013_1954,5.0,24.0,1,-101.48559717165574,70479.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4855972,37.5598646]}"
2013_145,5.0,24.0,61,-101.41310312822729,4946.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4131031,37.5870835]}"
2013_820,6.0,24.0,24,-101.49961089008801,29105.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4996109,37.6097211]}"
2013_821,6.0,24.0,61,-101.57264392268692,29217.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.5726439,37.7018882]}"
2013_1626,5.0,24.0,24,-101.63435818270594,57850.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6343582,37.4353581]}"
2013_1043,6.0,24.0,24,-101.6580737062067,37122.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6580737,37.4536837]}"
2013_258,5.0,1.0,24,-102.02027442876368,8786.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0202744,37.3954729]}"
2013_61,6.0,24.0,61,-102.04722388728726,2106.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0472239,37.6800592]}"
2013_103,5.0,24.0,24,-101.77853778580712,3530.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.7785378,37.7781552]}"
2013_1658,5.0,24.0,24,-101.75536125147683,58948.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.7553613,37.8762512]}"
2013_1675,6.0,24.0,61,-101.99278598106962,59767.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.992786,37.9088601]}"
2013_1829,5.0,24.0,61,-101.80036684721122,65586.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.8003668,37.9093991]}"
2013_129,5.0,24.0,24,-101.61872749676225,4477.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6187275,37.8592731]}"
2013_1335,5.0,24.0,24,-101.41822352534678,47939.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4182235,37.7743823]}"
2013_253,5.0,24.0,24,-101.44894590806366,8679.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4489459,38.0745992]}"
2013_1806,5.0,24.0,24,-101.17406143112309,64906.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1740614,37.662003]}"
2013_1923,5.0,24.0,24,-100.99888995071979,69348.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.99889,37.6231958]}"
2013_1305,6.0,24.0,236,-100.95684879542299,46884.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9568488,37.487101]}"
2013_1769,5.0,24.0,61,-100.8900141382845,63382.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8900141,37.4957249]}"
2013_1299,7.0,24.0,24,-100.8396186508454,46760.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8396187,37.5577086]}"
2013_578,8.0,24.0,24,-100.71080023910265,20593.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7108002,37.5501628]}"
2013_1848,5.0,24.0,61,-100.63561124982185,66287.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.6356112,37.8088776]}"
2013_290,6.0,24.0,24,-100.68115583472671,10273.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.6811558,37.9228738]}"
2013_1376,5.0,24.0,61,-100.72966486006916,49496.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7296649,38.1546391]}"
2013_1705,5.0,1.0,24,-100.73882767596719,60663.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7388277,38.0581601]}"
2013_287,5.0,24.0,4,-100.73235980592152,10183.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.7323598,38.4454238]}"
2013_1497,5.0,24.0,24,-100.84608652089105,53829.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8460865,38.3608025]}"
2013_244,7.0,24.0,24,-100.85390186386289,8335.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8539019,38.3818231]}"
2013_1952,5.0,1.0,24,-100.92855186397323,70395.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9285519,38.4060776]}"
2013_1314,5.0,24.0,4,-100.91292117802955,47156.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9129212,38.4354525]}"
2013_599,5.0,24.0,61,-100.98002532975327,21383.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9800253,38.1899429]}"
2013_548,5.0,24.0,61,-101.23442821821592,19354.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2344282,38.1222998]}"
2013_1900,5.0,24.0,61,-101.22876883192598,68608.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.2287688,38.337087]}"
2013_1844,5.0,24.0,24,-101.10399283896177,66197.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1039928,38.6127799]}"
2013_1619,5.0,24.0,61,-101.10641829022889,57660.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1064183,38.4605155]}"
2013_1004,5.0,24.0,24,-101.18753616038488,35763.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1875362,38.731627]}"
2013_889,5.0,24.0,61,-101.1576222614237,32515.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1576223,38.6421548]}"
2013_1682,6.0,24.0,61,-100.99053561857747,60025.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9905356,38.7752852]}"
2013_1456,5.0,24.0,1,-100.87680890360794,52439.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8768089,39.0393899]}"
2013_91,5.0,24.0,24,-100.89702099750063,3042.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.897021,39.084126]}"
2013_1760,5.0,24.0,24,-100.89351756789256,63063.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.8935176,39.0887074]}"
2013_1089,6.0,24.0,1,-100.91372966178525,38725.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9137297,39.0911328]}"
2013_573,6.0,24.0,1,-100.95954374127535,20318.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.9595437,39.155542]}"
2013_632,5.0,24.0,61,-101.31419861544573,22461.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.3141986,39.0773886]}"
2013_1369,5.0,24.0,24,-101.10156738769464,49153.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1015674,39.1199687]}"
2013_629,5.0,24.0,61,-101.10183688227988,22387.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1018369,39.005703]}"
2013_1373,5.0,24.0,61,-101.13067280290012,49476.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1306728,38.9590805]}"
2013_406,5.0,24.0,24,-101.04389554645417,14550.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.0438955,38.8903594]}"
2013_1474,5.0,24.0,61,-101.1244744274397,53183.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.1244744,38.8572115]}"
2013_662,5.0,24.0,24,-101.59797641369909,23648.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.5979764,38.7510307]}"
2013_26,5.0,24.0,24,-101.62681233431933,1097.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6268123,38.7763631]}"
2013_645,5.0,24.0,4,-101.58935258697154,23031.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.5893526,39.2622619]}"
2013_340,6.0,24.0,4,-101.53141125114584,11987.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.5314113,39.3503866]}"
2013_515,6.0,24.0,24,-101.69849789399207,18410.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6984979,39.2452837]}"
2013_861,6.0,24.0,24,-101.70119283984442,31336.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.7011928,39.1385639]}"
2013_1553,5.0,24.0,61,-101.69822839940683,55644.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6982284,39.1318265]}"
2013_1485,5.0,24.0,61,-101.73838309260698,53542.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.7383831,39.0895159]}"
2013_609,5.0,24.0,61,-101.75401377855066,21747.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.7540138,39.3131964]}"
2013_196,7.0,24.0,1,-101.96907045756886,6456.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.9690705,39.3250541]}"
2013_927,6.0,24.0,24,-102.03294067426977,33717.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0329407,39.2118664]}"
2013_1790,5.0,24.0,61,-101.99440294858104,64304.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.9944029,39.1789881]}"
2013_1454,5.0,24.0,24,-101.918944464715,52375.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.9189445,39.1210467]}"
2013_1859,5.0,24.0,176,-102.05099681148057,66664.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0509968,38.9914198]}"
2013_1255,5.0,24.0,1,-101.89738489789613,45292.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.8973849,38.7437543]}"
2013_1390,5.0,24.0,24,-102.03482713636642,49969.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.0348271,38.7254287]}"
2013_465,5.0,24.0,4,-102.01677099915561,16654.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.016771,38.4952803]}"
2013_1721,5.0,24.0,61,-101.9857791218535,61317.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.9857791,38.4764157]}"
2013_1505,5.0,24.0,24,-101.99628941067769,54210.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.9962894,38.4739902]}"
2013_178,5.0,24.0,61,-101.85669121552552,5917.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.8566912,38.4427288]}"
2013_1744,5.0,24.0,1,-101.78770060170514,62372.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.7877006,38.6278716]}"
2013_161,6.0,24.0,61,-101.61199013213135,5503.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6119901,38.6092765]}"
2013_44,6.0,24.0,1,-101.60794771335281,1468.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6079477,38.6594025]}"
2013_1515,5.0,24.0,61,-101.42496088997767,54447.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4249609,38.6623669]}"
2013_1356,5.0,24.0,4,-101.3672890487372,48817.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.367289,38.4392254]}"
2013_128,5.0,24.0,4,-101.51874500563976,4415.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.518745,38.4532391]}"
2013_374,6.0,24.0,24,-101.64783291196773,13197.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6478329,38.3133714]}"
2013_417,6.0,24.0,24,-101.59393399492056,14912.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.593934,38.3149884]}"
2013_169,5.0,24.0,61,-101.52844681070825,5703.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.5284468,38.3575686]}"
2013_1135,5.0,24.0,61,-101.46700204527447,40506.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.467002,38.2279417]}"
2013_826,5.0,24.0,24,-101.41930150368772,29440.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4193015,38.2282112]}"
2013_175,5.0,24.0,61,-101.40016738813597,5849.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.4001674,38.2036872]}"
2013_1068,5.0,24.0,61,-101.69229951853164,37998.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.6922995,38.1500577]}"
2013_1194,5.0,24.0,24,-101.90331377877132,42964.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-101.9033138,38.3007052]}"
2013_367,5.0,24.0,24,-102.11783146861906,12969.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.1178315,38.3166054]}"
2013_1962,5.0,24.0,24,-102.25958562045312,70744.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.2595856,38.1993752]}"
2013_1817,5.0,24.0,24,-102.40807713691808,65291.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.4080771,38.286422]}"
2013_846,5.0,24.0,24,-102.30324374326133,30627.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-102.3032437,38.1481713]}"
